name,comm_cost,complexity,type
explored-737,0.9669293708143367,70,explored
explored-738,0.5435061543352864,88,explored
explored-739,0.8431325793704865,16,explored
explored-740,0.87656753872008,24,explored
explored-741,0.9772130626334197,23,explored
explored-742,0.4725098787300721,55,explored
explored-743,0.8627197165826407,14,explored
explored-744,0.5476052595721488,32,explored
explored-745,0.6154108189126584,35,explored
explored-746,0.887835252305037,29,explored
explored-747,0.8353152729089505,14,explored
explored-748,0.899850115819594,23,explored
explored-749,0.7724144978879957,31,explored
explored-750,0.8187485290292211,23,explored
explored-751,0.8728680435248087,16,explored
explored-752,0.8769591121374313,32,explored
explored-753,0.6530521869464505,34,explored
explored-754,0.7217919991117974,46,explored
explored-755,0.8343578515775001,33,explored
explored-756,0.8538804046155721,31,explored
explored-757,0.6294953426140406,64,explored
explored-758,0.6266805195984921,38,explored
explored-759,0.7837279745555468,23,explored
explored-760,0.851410273879275,16,explored
explored-761,0.8351166443155169,18,explored
explored-762,0.9128647916449588,18,explored
explored-763,0.9331456942362719,19,explored
explored-764,0.7389995717594845,59,explored
explored-765,0.724625468836282,22,explored
explored-766,0.6155603245976594,40,explored
explored-767,0.8249931870827087,16,explored
explored-768,0.9717808965799155,18,explored
explored-769,0.9431579967926882,31,explored
explored-770,0.8762653991968773,16,explored
explored-771,0.7566349746487762,77,explored
explored-772,0.8137613359373818,22,explored
explored-773,0.7651432570699501,32,explored
explored-774,0.8322236536230267,24,explored
explored-775,0.8098036734792022,34,explored
explored-776,0.9858201676694803,10,explored
explored-777,0.5380132397692692,40,explored
explored-778,0.4129820138983513,78,explored
explored-779,0.5568888056198997,56,explored
explored-780,0.9777431946781909,13,explored
explored-781,0.608843923634767,56,explored
explored-782,0.699890993323341,24,explored
explored-783,0.4771767270745333,52,explored
explored-784,0.7579325066993687,32,explored
explored-785,0.8135263533734034,60,explored
explored-786,0.9241528885390358,85,explored
explored-787,0.8980674024617341,17,explored
explored-788,0.7081845373272169,58,explored
explored-789,0.7748330835263659,20,explored
explored-790,0.5269110233001771,76,explored
explored-791,0.7033118071712137,95,explored
explored-792,0.8929278299935065,46,explored
explored-793,0.6595670391061452,40,explored
explored-794,0.9829109324612799,8,explored
explored-795,0.47148226370531865,56,explored
explored-796,0.8785125086341192,39,explored
explored-797,0.8729220602261889,16,explored
explored-798,0.6607564609165645,52,explored
explored-799,0.6084176431848117,98,explored
explored-800,0.9809380251623745,13,explored
explored-801,0.867424218694123,26,explored
explored-802,0.6190159876459099,60,explored
explored-803,0.848071944406595,14,explored
explored-804,0.7360891583776172,56,explored
explored-805,0.833077649726806,43,explored
explored-806,0.3798825907253486,80,explored
explored-807,0.9571630541770354,23,explored
explored-808,0.8250471226779307,24,explored
explored-809,0.44443498205931786,60,explored
explored-810,0.5693573905012793,39,explored
explored-811,0.9033312732369143,24,explored
explored-812,0.8085553806508368,42,explored
explored-813,0.9094129013583299,32,explored
explored-814,0.7898610380666359,64,explored
explored-815,0.9231169718421047,23,explored
explored-816,0.8630852557988408,30,explored
explored-817,0.8962733342417223,18,explored
explored-818,0.9113141394872557,15,explored
explored-819,0.6097511298087841,58,explored
explored-820,0.9460559064591941,52,explored
explored-821,0.758874374200581,42,explored
explored-822,0.7521922994569132,45,explored
explored-823,0.7351052595721488,34,explored
explored-824,0.981576736158423,14,explored
explored-825,0.9192379011475322,26,explored
explored-826,0.9050109006676659,33,explored
explored-827,0.9149634373438706,17,explored
explored-828,0.8746805154694512,14,explored
explored-829,0.4975473497751737,56,explored
explored-830,0.9996252895489849,8,explored
explored-831,0.6867477403824318,45,explored
explored-832,0.674814996853081,67,explored
explored-833,0.7609347322523505,24,explored
explored-834,0.9683051207947411,25,explored
explored-835,0.8500667098151429,45,explored
explored-836,0.7882666324825554,29,explored
explored-837,0.5795294545124222,65,explored
explored-838,0.789821501566971,24,explored
explored-839,0.7423310072087154,65,explored
explored-840,0.7653095290600803,66,explored
explored-841,0.9826649104479872,10,explored
explored-842,0.9580235585002498,23,explored
explored-843,0.5662726529499932,50,explored
explored-844,0.8343187461204221,30,explored
explored-845,0.7430862515329064,38,explored
explored-846,0.5018962619793796,50,explored
explored-847,0.8300544104349119,37,explored
explored-848,0.851004661981975,34,explored
explored-849,0.6891447517827134,40,explored
explored-850,0.9765522096561747,20,explored
explored-851,0.8754793373951297,14,explored
explored-852,0.620690829813326,28,explored
explored-853,0.9742755949490761,24,explored
explored-854,0.8219326939114657,59,explored
explored-855,0.9352322734939928,26,explored
explored-856,0.9214336342884818,86,explored
explored-857,0.6266930099468593,30,explored
explored-858,0.8104549082202713,16,explored
explored-859,0.7963619021665077,16,explored
explored-860,0.9648470500068129,19,explored
explored-861,0.7826977449243766,40,explored
explored-862,0.8012251228328912,20,explored
explored-863,0.7835195530726257,26,explored
explored-864,0.611353547378461,45,explored
explored-865,0.8609765731989468,32,explored
explored-866,0.8344461098242267,16,explored
explored-867,0.7618885406731162,18,explored
explored-868,0.6882096788844984,41,explored
explored-869,0.7746499863741654,38,explored
explored-870,0.7524111340100831,48,explored
explored-871,0.6167075957834236,64,explored
explored-872,0.9475393831553109,30,explored
explored-873,0.7970480602651198,23,explored
explored-874,0.6649634373438706,68,explored
explored-875,0.746181927601399,48,explored
explored-876,0.7180882555664722,80,explored
explored-877,0.9493819710742997,16,explored
explored-878,0.9331088675345386,24,explored
explored-879,0.9082784116579772,16,explored
explored-880,0.7890976291047826,20,explored
explored-881,0.9844133226597629,13,explored
explored-882,0.7279034831331377,82,explored
explored-883,0.976915565245038,10,explored
explored-884,0.6999591224962529,24,explored
explored-885,0.90335390185506,25,explored
explored-886,0.8784695783204957,14,explored
explored-887,0.9453513921006669,47,explored
explored-888,0.7532478034135033,40,explored
explored-889,0.9641974793230521,24,explored
explored-890,0.5484768946483937,64,explored
explored-891,0.5665268756970624,70,explored
explored-892,0.7191856292864605,50,explored
explored-893,0.9449817896398238,28,explored
explored-894,0.5534132715628832,32,explored
explored-895,0.7140193121377072,84,explored
explored-896,0.46335502112004356,56,explored
explored-897,0.9559802370732046,97,explored
explored-898,0.9067754462460826,15,explored
explored-899,0.9269316846964066,26,explored
explored-900,0.6580158838300274,51,explored
explored-901,0.9692393881071238,11,explored
explored-902,0.729907976952874,36,explored
explored-903,0.9811384384793569,8,explored
explored-904,0.8575674478811828,38,explored
explored-905,0.6873722578007904,30,explored
explored-906,0.5833146789169408,56,explored
explored-907,0.878003361039197,14,explored
explored-908,0.8163417840225067,20,explored
explored-909,0.7892229381192455,29,explored
explored-910,0.785777353862924,32,explored
explored-911,0.5236510423763455,86,explored
explored-912,0.7459238271317974,49,explored
explored-913,0.8207618770822711,38,explored
explored-914,0.845223250353377,42,explored
explored-915,0.8402030249352772,15,explored
explored-916,0.7472407684970704,23,explored
explored-917,0.5862845955932448,52,explored
explored-918,0.7709606994949003,59,explored
explored-919,0.5890817322977699,60,explored
explored-920,0.8863360556615343,28,explored
explored-921,0.827485579325067,18,explored
explored-922,0.8760083117590952,16,explored
explored-923,0.9844835808693282,10,explored
explored-924,0.9249995133630506,26,explored
explored-925,0.5380085085767059,60,explored
explored-926,0.8014602352727438,22,explored
explored-927,0.7815038069756015,53,explored
explored-928,0.8564433165281373,24,explored
explored-929,0.8269519008039242,11,explored
explored-930,0.9097969750647227,18,explored
explored-931,0.838460621338057,24,explored
explored-932,0.8027092701094609,34,explored
explored-933,0.8822216923286551,16,explored
explored-934,0.5411500204387518,33,explored
explored-935,0.8298631933418489,46,explored
explored-936,0.553072625698324,32,explored
explored-937,0.6847322523504564,32,explored
explored-938,0.9145014503053345,23,explored
explored-939,0.604027569605305,44,explored
explored-940,0.7918534866461469,46,explored
explored-941,0.8173073647635918,22,explored
explored-942,0.8491733660353363,18,explored
explored-943,0.9727736212100567,12,explored
explored-944,0.7965908918865725,20,explored
explored-945,0.9161592045184336,24,explored
explored-946,0.6466304446564018,53,explored
explored-947,0.5525474633237952,60,explored
explored-948,0.6356984509296293,46,explored
explored-949,0.5532003678975337,50,explored
explored-950,0.833512172412227,24,explored
explored-951,0.6589519840729133,61,explored
explored-952,0.9803862304747984,20,explored
explored-953,0.9652209888193629,34,explored
explored-954,0.9122604640216031,28,explored
explored-955,0.6863716105736476,67,explored
explored-956,0.7262786626159248,102,explored
explored-957,0.902082944084878,40,explored
explored-958,0.6885134214470636,24,explored
explored-959,0.6026049675899792,44,explored
explored-960,0.7807518054230822,28,explored
explored-961,0.7384948211014433,64,explored
explored-962,0.7193658722392201,48,explored
explored-963,0.7693429887511165,74,explored
explored-964,0.909643684425671,14,explored
explored-965,0.4831060941545169,65,explored
explored-966,0.8730639960030886,16,explored
explored-967,0.6633169823318346,64,explored
explored-968,0.7445666984602807,30,explored
explored-969,0.9807826054866694,13,explored
explored-970,0.6031475677885271,38,explored
explored-971,0.5057228505245946,82,explored
explored-972,0.8583656430774567,30,explored
explored-973,0.873277049074519,26,explored
explored-974,0.5392186919733147,58,explored
explored-975,0.9046287994179822,21,explored
explored-976,0.7475246400508697,48,explored
explored-977,0.6673593132579371,22,explored
explored-978,0.8339815927361914,16,explored
explored-979,0.6520799268746877,34,explored
explored-980,0.6074056410955171,38,explored
explored-981,0.8853454149066631,26,explored
explored-982,0.6024322114729528,42,explored
explored-983,0.5461792781335635,56,explored
explored-984,0.7384018522542164,41,explored
explored-985,0.9776274665449903,13,explored
explored-986,0.7768428941272653,22,explored
explored-987,0.5223687630265502,90,explored
explored-988,0.970312859014024,19,explored
explored-989,0.5087205341327157,40,explored
explored-990,0.8447222600717628,15,explored
explored-991,0.6297419165997991,68,explored
explored-992,0.702039900985602,70,explored
explored-993,0.5949152927283463,40,explored
explored-994,0.7190978173564446,50,explored
explored-995,0.7506472271426625,32,explored
explored-996,0.8153347079395867,28,explored
explored-997,0.9683381023754372,20,explored
explored-998,0.9649653014843416,23,explored
explored-999,0.6532225098787301,30,explored
explored-1000,0.6760667456266312,72,explored
explored-1001,0.9921481128219103,10,explored
explored-1002,0.985094575679124,10,explored
explored-1003,0.5419295904575305,57,explored
explored-1004,0.5045975025791758,91,explored
explored-1005,0.6865672578366477,58,explored
explored-1006,0.43942464913475954,74,explored
explored-1007,0.686123951618329,56,explored
explored-1008,0.9839896443657175,10,explored
explored-1009,0.7760248431025224,47,explored
explored-1010,0.870724894399782,12,explored
explored-1011,0.8540370319904316,24,explored
explored-1012,0.8909251941681428,16,explored
explored-1013,0.6608870418313122,21,explored
explored-1014,0.8767002236239911,14,explored
explored-1015,0.8420619780818718,20,explored
explored-1016,0.9639967791631345,37,explored
explored-1017,0.9230691867972152,23,explored
explored-1018,0.8948577614267763,26,explored
explored-1019,0.6789756616640388,46,explored
explored-1020,0.7736408230004088,19,explored
explored-1021,0.7663750470892813,24,explored
explored-1022,0.9550915201889449,14,explored
explored-1023,0.5862468017138271,62,explored
explored-1024,0.8280368062695356,30,explored
explored-1025,0.6452205357548388,73,explored
explored-1026,0.7669982286415042,22,explored
